1; ;-6.165627;2.192046;7.201811;0.421018;0.912536
2; ;-6.621763;2.293302;7.021847;0.256261;0.559237
3; ;-6.987971;2.028995;7.187522;0.349052;0.703653
4; ;-7.245484;2.412385;7.023324;0.251947;0.546806
5; ;-7.688440;2.487695;7.191498;0.461188;0.774802
6; ;-7.595912;2.935732;7.028694;0.445122;1.033921
7; ;-7.862438;3.298434;7.202132;0.477475;0.834323
8; ;-7.466467;3.540306;7.029284;0.354491;0.593219
9; ;-7.388100;3.984166;7.200050;0.605299;1.008929
10; ;-6.943711;3.869407;7.025687;0.317316;0.615652
11; ;-6.602972;4.143751;7.206665;0.315767;0.565883
12; ;-6.363255;3.751122;7.025229;0.451476;0.874085
13; ;-5.916227;3.699312;7.202301;0.362974;0.717850
14; ;-5.997337;3.269170;7.035937;0.307205;0.514050
15; ;-5.726333;2.880952;7.205099;0.562926;1.140469
16; ;-6.142073;2.639958;7.013144;0.282719;0.510421
49; ;-7.188556;1.476633;7.522592;0.383978;0.515207
50; ;-6.189624;1.522296;7.515583;0.889982;1.246826
1005;ar1;-6.784609;1.104535;7.652883;0.746316;0.871600
1007;ar1;-6.588928;1.163804;7.654472;0.392861;0.479827
1008;ar1;-6.592707;1.212030;7.655267;0.407020;0.505935
1009;ar1;-6.790859;1.248821;7.655417;0.683125;0.878673
1011;ar1;-6.793221;1.295990;7.655904;0.181964;0.216039
1012;ar;-6.510776;1.694328;7.406837;0.533740;0.772608
1014;ar;-6.521867;1.761198;7.363424;0.712484;1.435867
1015;ar;-7.328844;1.774232;7.406527;0.655759;1.495689
1016;ar;-6.253109;1.847480;7.364970;0.678182;1.139942
1017;ar;-6.531843;1.828505;7.320218;0.527000;1.118428
1018;ar;-7.302082;1.836482;7.362984;0.654543;1.421236
1019;ar;-6.754426;1.819838;7.307796;0.628562;1.246703
1020;ar;-7.567728;1.897405;7.409310;0.677066;1.447777
1021;ar;-6.280464;1.909982;7.321557;0.547713;0.954295
1022;ar;-6.541547;1.895887;7.277052;0.587658;1.428104
1023;ar;-7.275622;1.899385;7.319758;0.624008;1.110982
1024;ar;-6.755143;1.888080;7.264598;0.542498;1.182979
1025;ar;-7.530855;1.954046;7.365621;0.706938;1.212014
1026;ar;-6.308562;1.972093;7.278143;0.521389;0.929688
1027;ar;-7.249827;1.962357;7.276409;0.598893;1.105718
1028;ar;-6.552212;1.962890;7.233965;0.485993;1.154892
1029;ar;-6.755663;1.956350;7.221573;0.510515;0.988266
1030;ar;-7.494953;2.011564;7.322351;0.589565;1.119323
1031;ar;-6.336881;2.033782;7.234658;0.416005;0.734919
1032;ar;-7.224685;2.025625;7.233062;0.649000;1.631182
1033;ar;-6.563208;2.029772;7.191212;0.409468;0.712337
1034;ar;-7.460026;2.069729;7.279052;0.508810;0.849530
1035;ar;-6.755773;2.024539;7.178584;0.426212;0.870121
1036;ar;-5.902343;2.203821;7.306683;0.729579;1.473987
1037;ar;-6.365369;2.095689;7.191464;0.334387;0.724532
1038;ar;-7.199625;2.088778;7.189853;0.361329;0.641038
1039;ar;-7.426016;2.128377;7.235821;0.471172;0.824927
1040;ar;-7.670914;2.189797;7.303864;0.626450;1.294773
1041;ar;-6.755723;2.092785;7.135523;0.344799;0.637434
1042;ar;-5.952629;2.249831;7.263145;0.507099;1.191479
1043;ar;-6.393703;2.157557;7.148248;0.306294;0.573430
1044;ar;-7.174916;2.152040;7.146726;0.344807;0.675536
1045;ar;-7.393050;2.187596;7.192833;0.367165;0.544964
1046;ar;-7.625197;2.240197;7.261063;0.612335;1.296067
1047;ar;-6.001866;2.296946;7.219602;0.539288;1.188586
1048;ar;-6.755657;2.161039;7.092597;0.297827;0.657572
1049;ar;-6.421763;2.219792;7.105213;0.298429;0.525117
1050;ar;-5.791350;2.415435;7.277718;0.465416;1.114596
1051;ar;-7.579348;2.289920;7.217734;0.362268;0.593493
1052;ar;-5.482319;2.564373;7.412575;0.559910;1.000743
1053;ar;-7.150334;2.215467;7.103580;0.276904;0.395155
1054;ar;-6.943504;2.206283;7.072225;0.231766;0.427417
1055;ar;-6.051159;2.344029;7.176122;0.446686;0.909721
1056;ar;-6.755800;2.229420;7.049794;0.267914;0.476093
1057;ar;-5.847807;2.452506;7.234359;0.338150;0.705813
1059;ar;-6.449392;2.282291;7.062306;0.260242;0.471830
1061;ar;-6.100405;2.390931;7.132774;0.376548;0.802397
1062;ar;-7.125809;2.279119;7.060814;0.280717;0.529033
1063;ar;-6.276182;2.347328;7.080860;0.248916;0.408236
1064;ar;-6.931927;2.273498;7.029492;0.276891;0.573403
1066;ar;-5.903853;2.490370;7.191143;0.337193;0.696238
1067;ar;-8.037676;2.560378;7.365438;0.734416;1.335405
1068;ar;-6.756327;2.298135;7.007555;0.441545;1.226436
1070;ar;-6.477644;2.344568;7.019653;0.281453;0.537747
1071;ar;-6.150110;2.437492;7.089568;0.257004;0.514919
1072;ar;-5.671755;2.640222;7.281054;0.533731;1.230293
1073;ar;-7.101321;2.342895;7.018299;0.315439;0.674072
1074;ar;-6.317820;2.401439;7.038106;0.272586;0.467864
1075;ar;-7.976372;2.590131;7.322484;0.764617;1.347058
1076;ar;-6.920460;2.341591;6.987729;0.300509;0.689956
1077;ar;-7.438789;2.437563;7.088344;0.239594;0.454044
1078;ar;-5.735645;2.663516;7.237261;0.642777;1.248099
1079;ar;-6.757833;2.367119;6.965611;0.349671;0.795685
1080;ar;-7.915023;2.619416;7.279444;0.730827;1.587360
1081;ar;-6.200773;2.483350;7.046542;0.289449;0.574214
1082;ar;-6.505712;2.407407;6.977760;0.311097;0.689513
1083;ar;-6.359545;2.455994;6.995832;0.331825;0.597747
1084;ar;-7.076631;2.406971;6.976238;0.401355;0.765821
1085;ar;-5.799801;2.685995;7.193515;0.439955;0.908776
1086;ar;-6.909255;2.409806;6.946193;0.336360;0.770702
1087;ar;-7.391547;2.486786;7.045592;0.242205;0.515943
1088;ar;-7.853800;2.648560;7.236279;0.502384;0.937646
1089;ar;-6.252430;2.528547;7.004186;0.256576;0.571552
1090;ar;-6.760633;2.436425;6.924588;0.508602;0.935392
1091;ar;-6.533087;2.470939;6.936479;0.404739;0.811943
1092;ar;-5.864113;2.707883;7.149892;0.332504;0.661630
1093;ar;-5.544282;2.591697;7.368432;0.615927;1.356244
1094;ar;-7.532731;2.339133;7.174616;0.323005;0.616612
1095;ar;-7.485858;2.388371;7.131393;0.347577;0.597606
1096;ar;-6.401286;2.510662;6.954278;0.285499;0.472832
1097;ar;-7.051784;2.471566;6.935212;0.325104;0.518087
1098;ar;-7.792406;2.677568;7.193159;0.398875;0.740122
1099;ar;-6.304101;2.573985;6.962261;0.277768;0.447457
1100;ar;-7.343586;2.535694;7.003408;0.338845;0.759177
1101;ar;-6.898184;2.478410;6.905822;0.334447;0.567113
1102;ar;-7.533667;2.601770;7.070102;0.328216;0.631669
1103;ar;-8.040947;2.825470;7.317691;0.651639;1.103795
1104;ar;-6.764839;2.506273;6.884657;0.370403;0.550199
1105;ar;-6.559672;2.535462;6.896339;0.417566;0.670610
1106;ar;-6.443485;2.565846;6.913716;0.349774;0.565180
1107;ar;-7.730963;2.706322;7.150218;0.339413;0.675083
1108;ar;-5.992803;2.753246;7.063028;0.294835;0.643905
1109;ar;-7.026751;2.536705;6.895292;0.370004;0.604639
1110;ar;-7.295047;2.584491;6.961623;0.363227;0.699995
1111;ar;-7.477884;2.641079;7.027583;0.360207;0.631736
1112;ar;-7.975809;2.844316;7.274667;0.442167;0.847598
1113;ar;-6.887193;2.547545;6.866894;0.452410;0.747176
1114;ar;-7.669348;2.734988;7.107351;0.297984;0.539746
1115;ar;-6.057083;2.776756;7.020233;0.260539;0.427407
1116;ar;-5.550577;3.101733;7.307437;0.700591;1.453909
1117;ar;-6.485906;2.621659;6.874580;0.435673;0.725160
1118;ar;-6.586312;2.600897;6.857828;0.447787;0.777990
1119;ar;-6.769140;2.577071;6.846897;0.500434;0.673869
1120;ar;-7.421888;2.680929;6.985580;0.403443;0.723419
1121;ar;-7.246060;2.633709;6.920909;0.405275;0.606803
1122;ar;-5.618100;3.100650;7.263896;0.646739;1.292710
1123;ar;-6.407355;2.667858;6.881855;0.436561;0.670190
1124;ar;-7.001665;2.602856;6.856852;0.440273;0.623788
1125;ar;-7.607573;2.763769;7.064689;0.299973;0.494530
1126;ar;-5.919161;2.911529;7.079807;0.360889;0.654815
1127;ar;-6.121163;2.801650;6.978057;0.342569;0.749395
1128;ar;-7.365841;2.721395;6.944216;0.344468;0.584651
1129;ar;-5.985840;2.924113;7.037055;0.247577;0.424286
1130;ar;-7.545571;2.792608;7.022342;0.254244;0.393340
1131;ar;-6.613558;2.666888;6.821498;0.502703;0.694427
1132;ar;-6.185657;2.826653;6.936524;0.295493;0.516112
1133;ar;-6.459918;2.716131;6.844086;0.491407;0.830051
1134;ar;-5.753310;3.100240;7.176538;0.574417;1.179580
1135;ar;-8.042589;3.065904;7.302914;0.536787;1.001787
1136;ar;-6.976422;2.670051;6.820826;0.488708;0.694239
1137;ar;-6.053352;2.936559;6.994939;0.274693;0.496862
1138;ar;-7.483209;2.821862;6.980709;0.325076;0.473809
1139;ar;-5.821064;3.100313;7.133162;0.445350;0.900916
1140;ar;-7.974790;3.067361;7.259459;0.505620;0.831627
1141;ar;-7.309486;2.762277;6.903848;0.538731;1.073227
1142;ar;-6.250543;2.851888;6.895875;0.398952;0.769247
1143;ar;-7.146420;2.733461;6.843611;0.495106;0.754796
1144;ar;-5.542183;3.355873;7.334368;0.701861;1.259537
1145;ar;-7.906717;3.069442;7.216348;0.469856;0.704014
1146;ar;-6.512843;2.766301;6.808235;0.548037;0.851794
1147;ar;-5.888945;3.100186;7.090018;0.409253;0.687207
1148;ar;-6.777671;2.722327;6.778505;0.664048;1.020695
1149;ar;-6.120873;2.948949;6.952823;0.339405;0.791785
1150;ar;-5.607943;3.342145;7.290611;0.646824;1.106198
1151;ar;-7.420710;2.850954;6.939300;0.364700;0.569399
1152;ar;-7.252568;2.803767;6.865269;0.468384;0.662168
1153;ar;-7.838702;3.071667;7.173167;0.634292;1.449546
1154;ar;-6.316356;2.877847;6.857235;0.416453;0.802570
1155;ar;-5.673736;3.328391;7.246887;0.549368;0.944263
1156;ar;-7.095716;2.784972;6.808149;0.553456;0.829564
1157;ar;-6.189138;2.961249;6.911695;0.344083;0.719640
1158;ar;-7.770869;3.074432;7.129879;0.359639;0.501245
1159;ar;-7.357702;2.880553;6.899160;0.469630;0.880883
1160;ar;-5.739497;3.314712;7.203241;0.451673;0.918318
1161;ar;-6.564459;2.819332;6.775300;0.599832;1.011935
1162;ar;-6.025229;3.098869;7.004354;0.390441;0.769783
1163;y1;-6.781134;2.797249;6.749890;0.691085;0.986030
1164;ar;-7.702947;3.077276;7.087010;0.342385;0.572600
1165;ar;-6.258264;2.972900;6.872206;0.526199;1.170814
1166;ar;-6.093869;3.097342;6.962203;0.403057;0.826364
1168;ar;-7.634749;3.080331;7.044287;0.232174;0.447253
1169;ar;-6.615057;2.873924;6.745013;0.213822;0.295185
1170;ar;-6.162884;3.096108;6.920810;0.318028;0.686026
1171;ar;-7.566029;3.082653;7.001820;0.594044;1.499834
1172;ar;-6.232663;3.094910;6.880882;0.393079;0.930466
1173;ar;-6.303371;3.093750;6.842703;0.425180;0.864506
1174;ar;-5.869833;3.491272;7.160547;0.320871;0.676488
1175;ar;-7.672236;3.269712;7.080529;0.548186;1.144091
1176;ar;-7.357607;3.088673;6.879869;0.485361;0.882695
1177;ar;-6.375514;3.092586;6.806895;0.527447;0.953304
1178;ar;-7.606029;3.254109;7.038064;0.393965;0.869578
1179;ar;-7.286545;3.090264;6.842275;0.478142;0.975839
1180;ar;-5.994892;3.438759;7.073307;0.276257;0.515298
1181;ar;-7.539131;3.239291;6.996133;0.394508;0.878187
1182;ar;-7.471914;3.224652;6.954538;0.415368;0.892611
1183;ar;-7.214366;3.091809;6.806733;0.521894;0.925776
1184;ar;-6.119904;3.384145;6.987588;0.277109;0.575344
1185;ar;-7.404058;3.210275;6.913903;0.449490;0.841941
1186;ar;-7.140675;3.093026;6.774018;0.563041;1.069953
1187;ar;-6.182513;3.355839;6.945513;0.328686;0.703105
1188;ar;-7.335750;3.195677;6.874674;0.590214;1.135575
1189;ar;-7.717519;3.463479;7.144801;0.372017;0.679100
1190;ar;-6.245308;3.326240;6.904540;0.400188;0.828784
1191;x1;-7.065175;3.093949;6.745974;0.664765;1.109484
1192;ar;-7.653567;3.439413;7.101606;0.371009;0.706355
1193;ar;-7.589484;3.415485;7.058754;0.439895;0.774573
1194;ar;-7.525388;3.391279;7.016548;0.308579;0.489841
1195;ar;-6.066273;3.589732;7.082200;0.342819;0.805995
1197;ar;-6.026070;3.882664;7.227104;0.565473;1.513460
1206;ar;-5.734339;2.378889;7.321003;0.527855;1.130291
1211;ar;-5.607977;2.616842;7.325142;0.532325;0.813589
1220;ar;-5.410503;3.383627;7.421910;0.808973;1.534671
1221;ar;-5.476401;3.369771;7.378175;0.790521;1.612876
1225;ar;-5.620608;3.596363;7.336422;0.503521;0.885425
1227;ar;-6.355691;2.620501;6.921426;0.329806;0.597717
1228;ar;-5.683032;3.570414;7.292479;0.473532;0.773264
1229;ar;-5.956990;3.099588;7.046995;0.418382;0.914222
1231;ar;-5.745281;3.544215;7.248411;0.390260;0.766062
1232;ar;-5.807520;3.517657;7.204445;0.341912;0.645255
1233;ar;-5.932267;3.465152;7.116755;0.237640;0.372666
1234;ar;-6.382655;2.904305;6.820706;0.609982;1.214728
1235;ar;-6.057397;3.411841;7.030215;0.249172;0.419518
1236;ar;-6.773517;2.649093;6.811446;0.525362;0.769563
1237;ar;-5.930616;3.978288;7.314952;0.470934;0.851683
1238;ar;-5.978325;3.930516;7.271120;0.447814;0.820238
1239;ar;-6.177190;3.510487;6.996127;0.305871;0.501024
1240;ar;-6.073245;3.834509;7.183012;0.324843;0.572677
1242;ar;-6.120156;3.786128;7.139200;0.358050;0.765988
1243;ar;-6.308315;3.295125;6.865185;0.446136;0.875335
1244;ar;-6.232941;3.470341;6.953819;0.506588;1.294254
1245;ar;-7.196760;2.683268;6.881379;0.473115;0.691461
1246;ar;-6.449202;3.092243;6.774200;0.598337;1.052450
1248;ar;-6.167249;3.737810;7.095707;0.323836;0.546491
1249;ar;-6.289386;3.430112;6.912476;0.423170;0.747432
1251;ar;-6.371737;3.262592;6.828215;0.441204;0.888610
1252;ar;-6.214409;3.689380;7.052361;0.335828;0.778185
1254;x2;-6.524695;3.093949;6.745974;0.783407;1.180461
1255;ar;-6.347413;3.390414;6.872531;0.465649;0.842372
1257;ar;-6.309268;3.591454;6.967193;0.383385;0.836069
1258;ar;-6.227138;3.994708;7.204664;0.389149;0.748296
1259;ar;-7.045241;2.838237;6.775522;0.594816;0.987357
1260;ar;-6.357070;3.541797;6.925528;0.377630;0.640800
1262;ar;-7.910884;2.863320;7.231554;0.447806;0.693881
1263;ar;-6.994804;2.894094;6.747111;0.703105;1.136147
1266;ar;-7.293753;2.910189;6.860649;0.564085;1.121306
1267;ar;-6.346327;4.207261;7.293661;0.582613;0.844696
1269;ar;-6.606329;3.281378;6.748773;0.619800;0.847474
1270;ar;-7.228383;2.939534;6.824253;0.589020;1.052153
1271;ar;-6.371587;4.144452;7.249459;0.520585;0.912729
1280;ar2;-5.442043;3.034566;7.699004;0.936527;1.577477
1283;ar2;-5.457520;3.240399;7.702683;0.651243;1.276009
1285;ar;-5.495911;3.648250;7.424506;0.598488;1.058312
1286;ar;-5.558414;3.622208;7.380460;0.703363;1.373951
1287;ar;-6.074701;4.216032;7.380057;0.792071;1.252534
1288;ar;-6.111321;4.160044;7.335988;0.481075;0.971632
1289;ar;-6.121437;3.550290;7.038879;0.232065;0.350758
1291;ar;-6.149642;4.104672;7.291996;0.431008;0.854885
1292;ar;-6.188784;4.049894;7.248431;0.507201;1.089682
1294;ar;-6.295082;4.332272;7.381892;0.701140;1.104698
1295;ar;-6.261669;3.640545;7.009585;0.386908;0.927060
1297;ar;-6.396825;4.081593;7.205403;0.370182;0.852012
1298;ar;-6.421054;4.018092;7.161502;0.350733;0.840512
1299;ar;-6.405169;3.491491;6.885193;0.425814;0.712085
1300;ar;-6.443472;3.953951;7.117356;0.376830;0.616170
1301;ar;-6.465043;3.889310;7.073430;0.296501;0.628841
1303;ar;-6.454043;3.440380;6.846868;0.515379;0.884201
1305;ar;-6.486949;3.824446;7.029837;0.336137;0.612672
1307;ar;-6.503495;3.388446;6.810717;0.496615;0.849573
1308;ar;-6.553920;3.335380;6.777290;0.289764;0.459982
1309;ar;-6.558003;3.629296;6.903085;0.389282;0.643010
1310;ar;-6.628695;3.957456;7.085049;0.237477;0.466400
1311;ar;-6.583379;3.563621;6.863366;0.458294;0.761243
1312;ar;-6.638220;3.890284;7.041555;0.285350;0.436100
1315;ar;-6.608920;3.497078;6.826206;0.507432;0.730603
1316;ar;-6.648532;3.822754;6.998716;0.311571;0.516802
1318;ar;-6.659170;3.755071;6.956305;0.413989;0.775522
1320;ar;-6.669982;3.686710;6.915010;0.421379;0.800890
1322;ar;-6.680359;3.617638;6.874906;0.514784;0.773290
1323;ar;-6.784718;3.790211;6.968400;0.352982;0.651633
1324;ar2;-5.505904;3.238729;7.702449;0.346343;0.543523
1325;ar2;-5.490975;3.034332;7.699016;0.336264;0.448222
1326;ar;-6.320868;4.269686;7.337832;0.752633;1.585938
1327;ar;-6.226269;1.785144;7.408521;0.701134;1.193512
1328;ar;-6.509528;3.759489;6.986821;0.225129;0.401212
1329;ar;-6.795409;4.129540;7.185049;0.293610;0.535550
1330;ar;-6.533283;3.694542;6.944409;0.332235;0.579445
1331;ar;-7.080944;4.393637;7.375213;0.700025;1.257743
1332;ar;-7.064869;4.328111;7.331317;0.605246;1.006370
1333;ar;-6.788517;3.994142;7.097529;0.201548;0.305536
1334;ar;-7.049033;4.262607;7.287581;0.649857;1.163621
1335;ar;-6.786668;3.926387;7.054025;0.251284;0.457277
1336;ar;-7.017891;4.131743;7.199983;0.371848;0.692956
1337;ar;-6.785466;3.858544;7.010898;0.286029;0.457399
1338;ar;-7.323951;4.321497;7.374981;0.775254;1.335718
1339;ar;-6.783844;3.721259;6.927032;0.323860;0.571242
1340;ar;-7.266345;4.198423;7.287440;0.710176;1.094013
1341;ar;-6.783037;3.651885;6.886600;0.465927;0.864389
1342;ar;-7.236913;4.137258;7.243772;0.564359;0.871458
1343;ar;-7.207612;4.076114;7.200160;0.448094;0.678471
1344;ar;-6.781856;3.581280;6.848409;0.551112;0.957816
1345;ar;-7.149116;3.953599;7.113104;0.349859;0.704537
1346;ar;-6.780564;3.509650;6.812416;0.632759;1.032813
1347;ar;-7.119967;3.892101;7.069913;0.328147;0.558323
1348;ar;-7.091327;3.830331;7.026992;0.249991;0.473999
1349;ar;-6.778241;3.436419;6.778912;0.389822;0.631051
1350;ar;-7.062846;3.767952;6.984533;0.333458;0.631449
1351;ar;-7.033637;3.705384;6.942739;0.503878;0.785972
1352;y2;-6.776331;3.361550;6.749890;0.342345;0.541989
1354;ar;-7.003500;3.642603;6.902252;0.436725;0.873895
1355;ar;-7.233395;3.776727;7.036596;0.333428;0.653324
1356;ar;-7.194411;3.720362;6.994210;0.258433;0.521179
1357;ar;-7.693614;3.960677;7.310471;0.645777;1.283763
1358;ar;-7.641033;3.916973;7.267542;0.780219;1.606709
1359;ar;-7.538071;3.826758;7.180609;0.508947;0.901668
1360;ar;-7.487854;3.780402;7.137410;0.609414;1.250832
1377;ar;-6.810862;4.331931;7.317136;0.572227;1.049307
1378;ar;-7.097746;4.459225;7.419294;0.853904;1.557463
1379;ar;-6.805721;4.264677;7.273314;0.411196;0.850013
1380;ar;-6.799750;4.197255;7.229087;0.368932;0.617931
1381;ar;-6.791595;4.061943;7.141153;0.241468;0.409896
1383;ar;-7.295155;4.259778;7.331162;0.756500;1.132167
1386;ar;-7.178463;4.015032;7.156464;0.313229;0.665766
1388;ar;-7.273021;3.832254;7.079313;0.417955;0.831395
1391;ar;-7.588916;3.872646;7.223993;0.662659;1.439264
1392;ar;-7.155126;3.663846;6.952413;0.332201;0.619371
1394;ar;-7.438146;3.733504;7.094245;0.441574;0.720864
1396;ar;-7.115566;3.606778;6.911669;0.386266;0.756792
1397;ar;-7.388586;3.686314;7.051319;0.395842;0.683409
1398;ar;-7.076226;3.548713;6.872279;0.579115;1.091967
1399;ar;-7.338653;3.638968;7.008935;0.366651;0.644024
1401;ar;-7.288801;3.591300;6.966939;0.379512;0.689273
1402;ar;-7.238583;3.543377;6.925695;0.516006;0.855194
1403;ar;-7.707998;3.647757;7.193339;0.700096;1.360936
1404;ar;-7.187971;3.494888;6.885630;0.502570;0.985731
1405;ar;-7.136374;3.446050;6.847653;0.630019;1.137040
1407;ar;-7.029701;3.347112;6.778805;0.806517;1.387331
1411;ar1;-6.788308;1.201292;7.654845;0.616537;0.785621
1412;ar1;-6.785733;1.153632;7.653943;1.103577;1.292603
1421;ar;-6.268713;4.394317;7.426296;0.719243;1.435322
1422;ar;-6.038468;4.272507;7.423937;0.790667;1.329590
1424;ar;-7.351936;4.383445;7.418764;0.451554;0.703696
1427;ar;-7.033398;4.197043;7.243716;0.555881;0.995240
1430;ar;-7.979845;3.851749;7.408436;0.726238;1.095145
1431;ar;-7.870572;3.770614;7.322299;0.696372;1.298550
1432;ar;-7.816223;3.729461;7.279300;0.778838;1.420340
1433;ar;-7.762200;3.688895;7.236144;0.513885;0.952883
1434;ar;-8.035931;3.586383;7.361352;0.663662;1.213124
1435;ar;-7.972070;3.562435;7.317956;0.484622;0.706624
1436;ar;-7.908337;3.537665;7.274704;0.559630;1.107690
1437;ar;-7.844828;3.512816;7.231356;0.626151;1.098123
1438;ar;-6.972589;3.579212;6.863500;0.223360;0.412278
1441;ar;-6.941418;3.515210;6.826877;0.584396;1.123135
1444;ar;-7.460832;3.366849;6.974693;0.323695;0.627898
1447;ar;-7.396640;3.340675;6.933235;0.369059;0.713374
1448;ar;-7.083653;3.396660;6.811908;0.191745;0.294720
1450;ar;-7.333225;3.310721;6.892833;0.321065;0.654576
1453;ar;-7.269722;3.279121;6.854588;0.207655;0.303528
1454;ar;-6.974775;3.295312;6.750025;0.236894;0.287651
1455;ar;-7.205402;3.247339;6.818493;0.222296;0.296815
1456;ar;-7.427568;3.086885;6.919392;0.469320;1.105127
1464;ar;-8.106258;2.805956;7.360471;0.627338;1.034554
1465;ar;-7.845885;2.882386;7.188818;0.327068;0.439002
1466;ar;-8.098944;2.530555;7.408465;0.744335;1.418454
1468;ar;-7.497066;3.085054;6.960071;0.402013;0.974601
1472;ar;-7.781265;3.487939;7.188022;0.477940;1.010990
1481;ar4;-8.152233;2.872486;7.675738;0.552386;0.772240
1483;ar4;-8.104163;2.873859;7.675959;0.560616;0.754175
1485;ar4;-8.162081;3.079756;7.679582;0.495108;0.923582
1487;ar;-8.099775;3.609868;7.404360;0.512338;0.733909
1489;ar;-7.925236;3.811481;7.365106;0.582848;0.911997
1502;ar;-5.928472;2.730341;7.106318;0.394807;0.936836
1509;ar1;-6.585243;1.116190;7.654176;0.521017;0.756341
1512;ar1;-6.596191;1.261124;7.656538;0.694835;0.922051
1521;ar;-5.620694;2.306148;7.407859;0.645296;1.558638
1522;ar;-5.677376;2.342434;7.364278;0.509762;1.090700
1533;ar;-5.685936;3.100329;7.220295;0.362859;0.546088
1557;ar2;-5.539408;3.033356;7.698461;0.288716;0.356091
1558;ar2;-5.554050;3.236660;7.701979;0.420460;0.559333
1574;ar2;-5.587581;3.031104;7.698040;0.431808;0.570768
1577;ar2;-5.602291;3.234748;7.701614;0.298554;0.396121
1698;ar3;-6.775714;4.322265;7.708352;0.296628;0.382654
1699;ar3;-6.773764;4.273854;7.707483;0.811915;1.254242
1701;ar3;-6.771619;4.225923;7.707033;0.284457;0.351655
1704;ar3;-6.977729;4.311589;7.706335;0.263638;0.330507
1732;ar3;-6.973375;4.264175;7.705265;0.829942;1.122600
1733;ar3;-6.769246;4.177893;7.705936;0.839980;1.155702
1734;ar3;-6.969590;4.216123;7.704658;0.818394;1.123118
1736;ar3;-6.965991;4.168072;7.704012;0.875540;1.193792
1823;ar4;-8.113308;3.082571;7.680063;0.186265;0.217525
1824;ar4;-8.064703;3.085926;7.680503;0.173949;0.244527
1825;ar4;-8.016484;3.090087;7.680882;0.121160;0.166985
1827;ar4;-8.055190;2.876431;7.676247;0.262162;0.358169
1828;ar4;-8.006976;2.879665;7.676569;0.178504;0.226811
